Source,URL,year,Longitude,Latitude,pH,CEC,Sand,Silt,Clay,Corg
SoilGrids,https://soilgrids.org,2024,-59.483333333333299,-15.15,6.2,8.6,55.6,21.3,23.1,1.2
SoilGrids,https://soilgrids.org,2024,-59.333300000000001,-15.05,5.4,15.3,42.3,27,30.7,0.8
SoilGrids,https://soilgrids.org,2024,-58.933300000000003,-11.433299999999999,4.7,0.5,26.4,14.8,58.5,0.8
SoilGrids,https://soilgrids.org,2024,-58.816666666666698,-12.216666666666701,4.5,1.7,88,6,7,0.3
SoilGrids,https://soilgrids.org,2024,-57.8333333333333,-32.6666666666667,6.1,11,86,9,5,0.18
SoilGrids,https://soilgrids.org,2024,-57.766666666666701,-15.3,4.4000000000000004,1.1000000000000001,78,5,16.899999999999999,0.3
SoilGrids,https://soilgrids.org,2024,-57.7333,-1.5333000000000001,3.8,4,58.7,17.100000000000001,24.2,0.27999999999999997
SoilGrids,https://soilgrids.org,2024,-57.716700000000003,-9.0167000000000002,3.9,2.2000000000000002,8.1999999999999993,60.5,31.3,0.5
SoilGrids,https://soilgrids.org,2024,-57.65,-12.283300000000001,3.9,1.6,74.599999999999994,4.5999999999999996,20.8,0.6
SoilGrids,https://soilgrids.org,2024,-56.933300000000003,-6.7,4.5999999999999996,8.9,34,15,51,0.39
SoilGrids,https://soilgrids.org,2024,-56.7,-16.5,8.4,6.6,77,18,5,0.1
SoilGrids,https://soilgrids.org,2024,-56.433300000000003,-19.9833,6,4.5,67,17,16,0.73
SoilGrids,https://soilgrids.org,2024,-56.4166666666667,-31.0833333333333,4.7,5.2,61.9,11.6,26.7,0.52
SoilGrids,https://soilgrids.org,2024,-54.316699999999997,-0.9667,5.2,3.7,37.799999999999997,12,50.2,0.3
SoilGrids,https://soilgrids.org,2024,-54.283299999999997,-16.716699999999999,5.5,3.9,31,24,45,0.26
SoilGrids,https://soilgrids.org,2024,-52.066699999999997,-9.75,4.5999999999999996,1.7,54.4,14.7,30.9,0.6
SoilGrids,https://soilgrids.org,2024,-52,-26.3,4.8,12.3,8,19,73,4.18
SoilGrids,https://soilgrids.org,2024,-51.783299999999997,-8.6333000000000002,4.3,3.4,21.3,42.4,36.299999999999997,0.3
SoilGrids,https://soilgrids.org,2024,-51.183300000000003,-10.4,4.2,5.6,69.2,20.5,10.3,3
SoilGrids,https://soilgrids.org,2024,-48.566699999999997,-18.383299999999998,5.8,11.5,57,17,26,2.21
SoilGrids,https://soilgrids.org,2024,-47.5833321,-22.566667599999999,6.1,1,17.600000000000001,21.4,61,4.54
SoilGrids,https://soilgrids.org,2024,-47.4833,-4.6333000000000002,4.8,3.5,2,11,87,0.27
SoilGrids,https://soilgrids.org,2024,-46.466667200000003,-22.933332400000001,4.5999999999999996,2,29.1,10,60.9,2.0100000000000002
SoilGrids,https://soilgrids.org,2024,-46.383299999999998,-14.8,5.0999999999999996,8.3000000000000007,7,50,43,0.26
SoilGrids,https://soilgrids.org,2024,-43.133299999999998,-4.6833,5.0999999999999996,4.7,65,14,21,0.11000000000000001
SoilGrids,https://soilgrids.org,2024,-40.583300000000001,-9.65,5.8,8.5,46,18,36,0.22999999999999998
SoilGrids,https://soilgrids.org,2024,-40.530799999999999,-18.956499999999998,6.6,3.5,49,26,25,4.54
SoilGrids,https://soilgrids.org,2024,-38.916699999999999,-4.2332999999999998,4.9000000000000004,16.5,22,14,64,0.7
SoilGrids,https://soilgrids.org,2024,-12.083333,8.9,4.8,2.1,62,7,18,1.64
SoilGrids,https://soilgrids.org,2024,-7.983333,12.666667,5.3,2.2999999999999998,23,43,34,0.12
SoilGrids,https://soilgrids.org,2024,-7.3333329999999997,5.8833330000000004,4.3,3,73.400000000000006,13,14.8,0.93
SoilGrids,https://soilgrids.org,2024,-6.0799998999999998,14.233611099999999,6.1,2.1,84,10,6,0.35
SoilGrids,https://soilgrids.org,2024,-5.665,11.608000000000001,4.9000000000000004,7,47.8,25.8,52.5,1.4
SoilGrids,https://soilgrids.org,2024,-1.6666700000000001,6.6666699999999999,4.8,3,50.3,10.1,39.6,0.4
SoilGrids,https://soilgrids.org,2024,-1.5310189999999999,6.7185259999999998,8.3000000000000007,5.8,70.7,5.0999999999999996,24.2,0.44000000000000006
SoilGrids,https://soilgrids.org,2024,2.0833330000000001,13.533333000000001,4.9000000000000004,2.8,86.9,5.9,53,0.09
SoilGrids,https://soilgrids.org,2024,2.2437999999999998,7.2663000000000002,6.7,2.6,68,21,11,0.9
SoilGrids,https://soilgrids.org,2024,2.2944399999999998,13.3222,4.5,1,88.5,2.2000000000000002,9.1999999999999993,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,2.4068000000000001,7.1521999999999997,7.8,4.3,81,12,7,0.8
SoilGrids,https://soilgrids.org,2024,2.4371,7.0792999999999999,6.9,1.7,90,7,3,0.2
SoilGrids,https://soilgrids.org,2024,3.5,6.6166669999999996,4.9000000000000004,3.3,41,11,48,0.08
SoilGrids,https://soilgrids.org,2024,6.6619440000000001,5.3238890000000003,5.2,3.8,64.099999999999994,11.3,24.6,0.09
SoilGrids,https://soilgrids.org,2024,6.95,50.616666666666703,4.7,4.7,8,75,17,0.18
SoilGrids,https://soilgrids.org,2024,7.1666670000000003,13.483333,6.4,0.7,92.5,3,4.5,0.08
SoilGrids,https://soilgrids.org,2024,10.657500000000001,3.080667,4.9000000000000004,1,39,13,47,0.3
SoilGrids,https://soilgrids.org,2024,12.76,-5.82,4.9000000000000004,2,69,9,22,0.32
SoilGrids,https://soilgrids.org,2024,14.27,-5.63,4.5999999999999996,4.5999999999999996,6,33,61,0.98000000000000009
SoilGrids,https://soilgrids.org,2024,14.97,-5.52,5.0999999999999996,4.8,28,40,32,2.1
SoilGrids,https://soilgrids.org,2024,22.830555,-20.419445,3.7,13,2,24,74,6.4
SoilGrids,https://soilgrids.org,2024,22.883889,-20.388888999999999,6.7,12.4,24,46,30,0.1
SoilGrids,https://soilgrids.org,2024,23.580556000000001,-19.861111000000001,8,2.8,92,1,14,0.1
SoilGrids,https://soilgrids.org,2024,23.655556000000001,-21.402778000000001,6.5,5.7,85,4,11,0.4
SoilGrids,https://soilgrids.org,2024,24.397221999999999,-18.125,7.5,64.8,20,67,13,2.2000000000000002
SoilGrids,https://soilgrids.org,2024,24.483333600000002,-14.6,5.9,1.35,64.900000000000006,14.1,21,1.23
SoilGrids,https://soilgrids.org,2024,24.600000399999999,57.099998499999998,4,3.3,96.1,3.9,0,2.4
SoilGrids,https://soilgrids.org,2024,24.919443999999999,-18.536110999999998,8,62.7,47,16,37,0.5
SoilGrids,https://soilgrids.org,2024,25.15,-18.834721999999999,6.9,11.8,87,3,10,0.7
SoilGrids,https://soilgrids.org,2024,25.628056000000001,-18.619721999999999,5.2,1.25,92,2,9,0.5
SoilGrids,https://soilgrids.org,2024,25.629722222222199,58.279722222222198,5.7,5.3,66,26,8,0.1
SoilGrids,https://soilgrids.org,2024,25.739170000000001,-33.283050000000003,5.3,2.5,67,15,15,1.5
SoilGrids,https://soilgrids.org,2024,27.026667,-20.911110999999998,6,1.95,85.1,9.8000000000000007,6,0.43
SoilGrids,https://soilgrids.org,2024,27.682780000000001,-31.3,6.4,3.5,60,25,13,0.88000000000000012
SoilGrids,https://soilgrids.org,2024,27.734999999999999,-21.848610999999998,6.8,5.5,86,7,7,0.2
SoilGrids,https://soilgrids.org,2024,27.75,-29.15,6.9,2.25,44,16,40,0.48
SoilGrids,https://soilgrids.org,2024,27.75,-15.8166666,5.4,5.2,47,10,43,0.52
SoilGrids,https://soilgrids.org,2024,27.916665999999999,-15.7666664,8.1999999999999993,34,26.9,20.7,52.4,0.57000000000000006
SoilGrids,https://soilgrids.org,2024,28.293330000000001,-24.1,5.0999999999999996,0.9,84,6,8,0.2
SoilGrids,https://soilgrids.org,2024,28.386109999999999,-26.08333,5.0999999999999996,2.1,74,8,15,0.5
SoilGrids,https://soilgrids.org,2024,29.033059999999999,-30.593610000000002,4.7,5.7,22,34,42,1.1800000000000002
SoilGrids,https://soilgrids.org,2024,29.316666999999999,-3.3666670000000001,5.3,1,54.8,17.899999999999999,27.3,1.8399999999999999
SoilGrids,https://soilgrids.org,2024,29.57,-2.57,4.7,3.5,53,8,40,1.08
SoilGrids,https://soilgrids.org,2024,29.6,-2.54,4.4000000000000004,3.1,35,11,54,0.53
SoilGrids,https://soilgrids.org,2024,29.62,-1.75,5.2,6.9,41,21,38,1.1099999999999999
SoilGrids,https://soilgrids.org,2024,29.67,-2.35,5,1.9,84,14,2,0.06
SoilGrids,https://soilgrids.org,2024,29.741669999999999,-25.24333,5.3,1.4,51,11,39,0.4
SoilGrids,https://soilgrids.org,2024,29.75,-2.5166667,5.0999999999999996,5.5,34.5,9,56.5,1.17
SoilGrids,https://soilgrids.org,2024,29.774999600000001,-2.3655555000000001,4.5,4.05,54,9,37,1.03
SoilGrids,https://soilgrids.org,2024,30,-1.44,4,70.7,1,35,64,29.07
SoilGrids,https://soilgrids.org,2024,30.216699600219702,-2.3499999046325701,4.9000000000000004,4.55,42,9,49,0.52
SoilGrids,https://soilgrids.org,2024,30.308332400000001,-29.4138889,5.2,4.9000000000000004,26,55,19,11.73
SoilGrids,https://soilgrids.org,2024,30.37,-1.88,5,8.0500000000000007,21,5,74,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,31.113330000000001,-27.886669999999999,4.7,3.3,69,5,23,0.8
SoilGrids,https://soilgrids.org,2024,31.166665999999999,-10.166667,5.3,2.8,78,2,20,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,31.2655563,-17.889165899999998,4.5999999999999996,1,67.7,9.6,22.7,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,31.553329999999999,-25.627220000000001,6.1,8.1999999999999993,36,18,44,0.5
SoilGrids,https://soilgrids.org,2024,32.533332999999999,15.55,7.9,36.4,60.5,11.5,28,0.22000000000000003
SoilGrids,https://soilgrids.org,2024,32.533889799999997,0.41333330000000001,5.4,4.2,26.6,8.1,65.3,0.73
SoilGrids,https://soilgrids.org,2024,37.366667,-1.8727780000000001,4.8,5.2,34.299999999999997,5,57.1,0.55000000000000004
SoilGrids,https://soilgrids.org,2024,38.116667,-1.631111,6,8.6999999999999993,55,7,38,0.67999999999999994
SoilGrids,https://soilgrids.org,2024,39.833333000000003,-3.45,5.3,1,73.3,0.8,25.9,0.24
SoilGrids,https://soilgrids.org,2024,42.820656,0.45440799999999998,8.1,25.7,49,14,37,0.54
SoilGrids,https://soilgrids.org,2024,44,60.9,5,1.5,65,31,4,0.4
SoilGrids,https://soilgrids.org,2024,59,58,5.2,15.8,27,49,24,0.98000000000000009
SoilGrids,https://soilgrids.org,2024,89.411388888900007,26.853055555600001,5.5,2.7,55.4,27.5,17.100000000000001,0.24666667000000003
SoilGrids,https://soilgrids.org,2024,90.248611111100004,27.428333333299999,5.4,1.05,15,61.8,23.2,0.4766667
SoilGrids,https://soilgrids.org,2024,91.5100086552428,27.1191096201131,5.6,11,20.6,45.6,33.799999999999997,0.13
SoilGrids,https://soilgrids.org,2024,98.616666666666703,2.56666666666667,5.4,0.2,10.199999999999999,53.5,36.299999999999997,10.5
SoilGrids,https://soilgrids.org,2024,99.366668700000005,10.9788885,5.6,1.05,98,1,1,0.65
SoilGrids,https://soilgrids.org,2024,102.1500015,15.300000199999999,5.6,1.95,77.599999999999994,19.2,3.2,0.42000000000000004
SoilGrids,https://soilgrids.org,2024,102.30416870000001,-1.6069443999999999,4.4000000000000004,2.15,51.7,12,36.299999999999997,1.17
SoilGrids,https://soilgrids.org,2024,107.616666666667,-6.8333333333333304,5.5,5,5.9,70.900000000000006,23.2,3.28
SoilGrids,https://soilgrids.org,2024,108.251960754395,23.163467407226602,4.5999999999999996,6.2,49,10,41,1.21
SoilGrids,https://soilgrids.org,2024,114.183333333333,24.283333333333299,4.2,8.8000000000000007,21,41,38,0.36
SoilGrids,https://soilgrids.org,2024,114.283333333333,24.383333333333301,5.2,11,13,31,56,0.8
SoilGrids,https://soilgrids.org,2024,115.876304626465,26.455694198608398,6,2.8,44,22,34,0.22000000000000003
SoilGrids,https://soilgrids.org,2024,116.916666666667,28.216666666666701,4.5,3.7,74.7,10.6,14.7,0.57999999999999996
SoilGrids,https://soilgrids.org,2024,121.01750180000001,24.953889799999999,5.2,4.3,15.1,41.7,43.2,0.28999999999999998
SoilGrids,https://soilgrids.org,2024,121.5088882,25.279443700000002,5.3,4.25,5.0999999999999996,38.9,56,0.21000000000000002
SoilGrids,https://soilgrids.org,2024,121.5749969,24.9111118,4.5999999999999996,4.3,28.9,44.6,26.5,0.41
SoilGrids,https://soilgrids.org,2024,124.01666666666701,12.983333333333301,6.3,3,4.2,32.1,63.7,0.64
SoilGrids,https://soilgrids.org,2024,128.1,42.4,5.3,7.3,10,67.900000000000006,22,0.42000000000000004
SoilGrids,https://soilgrids.org,2024,129.526123046875,42.5117378234863,6,13.3,54,31,15,1.75
SoilGrids,https://soilgrids.org,2024,143.1222229,42.837501500000002,6,11.9,14.4,51.9,33.700000000000003,2.15
SoilGrids,https://soilgrids.org,2024,145.36666666666699,-6.0333333333333297,6,15.1,1,7,92,0.13
SoilGrids,https://soilgrids.org,2024,161.41638180000001,68.639724700000002,5.6,12.3,3.4,73.5,23.1,3.18
SoilGrids,https://soilgrids.org,2024,-156.89724731445301,21.110742568969702,5.0999999999999996,3.75,42.4,44.6,13,1.54
SoilGrids,https://soilgrids.org,2024,-151.58332820000001,61.1666679,4.2,1.05,64.599999999999994,32.6,2.8,13.01
SoilGrids,https://soilgrids.org,2024,-150.03334050000001,62.25,5.2,30.5,76.599999999999994,20.9,2.4,0.53
SoilGrids,https://soilgrids.org,2024,-132.49583440000001,55.4416656,5.2,11.1,58.6,38,3.4,1.45
SoilGrids,https://soilgrids.org,2024,-131.691665599999,55.720832799999997,4.7,12,72.900000000000006,18.100000000000001,1.4,9.57
SoilGrids,https://soilgrids.org,2024,-123.6102753,47.440555600000003,5.0999999999999996,2.95,64.400000000000006,30.2,5.4,5.79
SoilGrids,https://soilgrids.org,2024,-122.4402771,48.971389799999997,5,1.7,90,8.8000000000000007,1.2,0.22000000000000003
SoilGrids,https://soilgrids.org,2024,-121.9269257,41.526790599999998,5.6,1.2,68.400000000000006,31.6,0,3.6700000000000004
SoilGrids,https://soilgrids.org,2024,-121.1966281,39.613990700000002,5.7,3.6,9,62,29,0.25
SoilGrids,https://soilgrids.org,2024,-120.757133499999,38.931560500000003,4.8,3.6,11,62.9,26.1,0.37
SoilGrids,https://soilgrids.org,2024,-118.9000015,37.134998299999999,5.5,1.2,83.4,15.9,0.7,0.7
SoilGrids,https://soilgrids.org,2024,-117.1344452,32.846668200000003,4.5999999999999996,23.2,46.6,35.6,17.8,0.28999999999999998
SoilGrids,https://soilgrids.org,2024,-113.8526001,46.059608500000003,5,1.2,82,15.9,2.1,0.3
SoilGrids,https://soilgrids.org,2024,-112.3499985,38.299999200000002,6,24,54.7,36.4,8.9,0.45999999999999996
SoilGrids,https://soilgrids.org,2024,-110.5094452,31.4974995,5.2,15.95,46.3,14.4,39.299999999999997,0.55000000000000004
SoilGrids,https://soilgrids.org,2024,-108.2133331,37.694442700000003,5.7,6.45,61.3,33.299999999999997,5.4,0.21000000000000002
SoilGrids,https://soilgrids.org,2024,-108.206665,37.696388200000001,5,15.7,23,38.5,38.5,0.21000000000000002
SoilGrids,https://soilgrids.org,2024,-106.4197235,39.528331799999997,5.8,7,39.799999999999997,53.4,6.8,0.2
SoilGrids,https://soilgrids.org,2024,-96.814720199999996,38.9011116,8.0500000000000007,18.55,5.2,54.3,40.5,0.42000000000000004
SoilGrids,https://soilgrids.org,2024,-96.620002700000001,32.703212700000002,5.0999999999999996,12.85,53.2,19.600000000000001,27.2,0.09
SoilGrids,https://soilgrids.org,2024,-96.616668700000005,31.032777800000002,5.2,18.649999999999999,56.5,17.3,26.2,0.13999999999999999
SoilGrids,https://soilgrids.org,2024,-96.349998499999998,33.450000799999998,7.4333334000000004,20.3,11.1,54.5,34.4,0.04
SoilGrids,https://soilgrids.org,2024,-95.668373099999997,42.065807300000003,6.4,48,3.3,70.3,26.4,0.57000000000000006
SoilGrids,https://soilgrids.org,2024,-95.430274999999995,31.517221500000002,4.7,3,76,20.2,3.8,1.1300000000000001
SoilGrids,https://soilgrids.org,2024,-95.131660499999995,42.944717400000002,6,20.65,20.2,53.9,25.9,2.59
SoilGrids,https://soilgrids.org,2024,-94.662498499999998,31.184722900000001,4.7,1.05,35.200000000000003,28.3,36.5,0.06
SoilGrids,https://soilgrids.org,2024,-94.603822199999996,37.363275000000002,6,5,16.100000000000001,47.7,36.200000000000003,0.2
SoilGrids,https://soilgrids.org,2024,-94.5989778,37.2353278,5.5,17,29.6,52.8,17.600000000000001,0.7
SoilGrids,https://soilgrids.org,2024,-94.5799789,36.614696500000001,6.9,10.6,4.5,76.2,19.3,1.1000000000000001
SoilGrids,https://soilgrids.org,2024,-94.578430600000004,37.311647200000003,5.7,12.15,17.399999999999999,70.400000000000006,12.2,1.2
SoilGrids,https://soilgrids.org,2024,-94.5659639,36.740136100000001,4.9000000000000004,3,16.3,69.5,14.2,0.1
SoilGrids,https://soilgrids.org,2024,-94.538055400000005,37.236946099999997,4.5999999999999996,14,19,46.8,34.200000000000003,0.75
SoilGrids,https://soilgrids.org,2024,-94.516387899999998,31.538333900000001,5.6,27.05,51.5,14.3,34.200000000000003,0.55000000000000004
SoilGrids,https://soilgrids.org,2024,-94.496033299999993,36.657611099999997,4.7,3,16.100000000000001,52.7,31.2,0.1
SoilGrids,https://soilgrids.org,2024,-94.493497199999993,36.654263899999997,4.7,12.85,8,55.6,36.4,0.3
SoilGrids,https://soilgrids.org,2024,-94.434633300000002,37.342413899999997,5.3,8,24.4,37.6,38,0.1
SoilGrids,https://soilgrids.org,2024,-94.416389499999994,29.9950008,5.5,23.65,6.3,39.9,53.8,0.98000000000000009
SoilGrids,https://soilgrids.org,2024,-94.392555200000004,39.809612299999998,5.2,24,2.5,57,40.5,1.4
SoilGrids,https://soilgrids.org,2024,-94.305783300000002,36.813099999999999,4.3,4.7,10.199999999999999,73.099999999999994,16.7,0.3
SoilGrids,https://soilgrids.org,2024,-94.285833299999993,36.636666699999999,5.3,3.4,6,52.8,41.2,0.4
SoilGrids,https://soilgrids.org,2024,-94.227558299999998,37.201999999999998,5.9,8,9.3000000000000007,66.8,23.9,1
SoilGrids,https://soilgrids.org,2024,-94.186152800000002,37.1749917,5.8,10.7,9.1999999999999993,74.8,16.100000000000001,1
SoilGrids,https://soilgrids.org,2024,-94.184438900000004,37.091099999999997,7,13,13.9,79.900000000000006,6.2,0.1
SoilGrids,https://soilgrids.org,2024,-94.1802694,37.090555600000002,6.1,5,9.1999999999999993,76.5,14.3,2.7
SoilGrids,https://soilgrids.org,2024,-94.127327800000003,36.7335639,4.9000000000000004,4,12.4,33.700000000000003,53.9,0.1
SoilGrids,https://soilgrids.org,2024,-94.0668869,36.816738100000002,4.8,8.5,10.95,59.4,34.700000000000003,1.3050000000000002
SoilGrids,https://soilgrids.org,2024,-93.982922200000004,39.916247200000001,5.3,10,97.4,58.9,38.9,0.04
SoilGrids,https://soilgrids.org,2024,-93.907891000000006,37.429340000000003,6.4,32,18.600000000000001,47.1,34.299999999999997,0.5
SoilGrids,https://soilgrids.org,2024,-93.827499399999994,40.092498800000001,6.4,26,2.2999999999999998,59.7,38,0.2
SoilGrids,https://soilgrids.org,2024,-93.7915955,35.630927999999997,4.4000000000000004,4.05,6.3,37.200000000000003,56.5,0.24
SoilGrids,https://soilgrids.org,2024,-93.689910900000001,30.402446699999999,5,4.1500000000000004,22.9,51.1,26,0.08
SoilGrids,https://soilgrids.org,2024,-93.686142000000004,32.786998699999998,4.7,28.4,12.4,35.9,51.7,0.22000000000000003
SoilGrids,https://soilgrids.org,2024,-93.625831599999998,37.283889799999997,5.4,4.1500000000000004,71.900000000000006,12.6,15.5,0.02
SoilGrids,https://soilgrids.org,2024,-93.512222300000005,30.700832399999999,5.5,2,17.600000000000001,37.1,45.3,0.04
SoilGrids,https://soilgrids.org,2024,-93.491332999999997,44.336936999999999,5.0999999999999996,31,32.5,32.1,35.4,0.42000000000000004
SoilGrids,https://soilgrids.org,2024,-93.476577758789006,30.773826599121001,4.5,4.25,26.7,55.8,17.5,0.16999999999999998
SoilGrids,https://soilgrids.org,2024,-93.421305599999997,37.203791699999996,5.0999999999999996,2,8.3000000000000007,42.5,37.299999999999997,0.8
SoilGrids,https://soilgrids.org,2024,-93.4008331,37.561668400000002,6.7,11.2,16.100000000000001,23.6,60.3,0.06
SoilGrids,https://soilgrids.org,2024,-93.376963900000007,37.686300000000003,4.8,5.85,2.4,39.200000000000003,58.3,0.3
SoilGrids,https://soilgrids.org,2024,-93.375908300000006,36.644269399999999,6.3,14,26.2,61.1,12.7,6.4
SoilGrids,https://soilgrids.org,2024,-93.340555600000002,39.712499999999999,5,18,6.3,44.1,49.6,0.6
SoilGrids,https://soilgrids.org,2024,-93.274169900000004,43.558612799999999,5.6,10.95,27.5,50,22.5,0.91999999999999993
SoilGrids,https://soilgrids.org,2024,-93.222805600000001,37.017499999999998,7.1,7,8.8000000000000007,75.900000000000006,16.8,0.9
SoilGrids,https://soilgrids.org,2024,-93.183611099999993,39.586111099999997,5.3,24.9,5.3,69.099999999999994,25.6,0.3
SoilGrids,https://soilgrids.org,2024,-93.118194599999995,39.6301956,6.3,18,5.4,74.099999999999994,20.5,1.7
SoilGrids,https://soilgrids.org,2024,-93.075721700000003,45.389362300000002,4.5999999999999996,2.5,89.2,7.5,3.3,0.95
SoilGrids,https://soilgrids.org,2024,-92.888885500000001,41.827777900000001,7.9,19,3.3,73.7,23,0.48
SoilGrids,https://soilgrids.org,2024,-92.866668700000005,46.6833344,6.4,3.05,54.6,39,6.4,0.05
SoilGrids,https://soilgrids.org,2024,-92.803128999999998,36.811321,4.5999999999999996,11,19.5,72.3,8.1999999999999993,0.6
